"GU_ID"	"GU_Name"	"GU_Type"	"AreaKm"	"RelatedGWB"	"dom_section_n"	"dom_well_n"	"avgmax_dom"	"avgmaxsd_dom"	"avgmin_dom"	"avgminsd_dom"	"maxdomestic"	"mindomestic"	"pub_section_n"	"pub_well_n"	"avgmax_pub"	"avgmaxsd_pub"	"maxpublic"	"percent_max"	"comparison"	"public_shallow"	"use_public_as_dom"
"Hgb-5-83"	"CUDDY RANCH AREA HIGHLANDS"	"Highland area - Groundwater Basin"	26.6664803181	"5-83"	6	20	345	244.846890933906	185	155.82040944626	1079.54067280172	-282.461228338779	2	5	295	289.913780286484	745	36.6712211778766	"different"	"shallower"	"yes"
"Hgb-5-84"	"CUDDY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	30.2053507839	"5-84"	4	37	423.75	171.044584830973	235	168.473538970763	936.88375449292	-270.42061691229	3	10	461.666666666667	53.9289656245448	623.453563540301	40.174670865104	"different"	"shallower"	"yes"
"Hgb-5-85"	"MIL POTRERO AREA HIGHLANDS"	"Highland area - Groundwater Basin"	25.5943130161	"5-85"	2	3	275	176.776695296637	275	176.776695296637	725	-175	1	9	405	NA	855	16.4556962025316	"different"	"deeper"	"no"
"Hgb-5-86"	"JOSEPH CREEK HIGHLANDS"	"Highland area - Groundwater Basin"	123.96934941	"5-86"	30	103	372.9	177.464391765863	244.4	177.965823917848	905.293175297588	-289.497471753545	1	1	147	NA	597	41.0430108272999	"different"	"shallower"	"yes"
"Hgb-5-87"	"MIDDLE FORK FEATHER RIVER HIGHLANDS"	"Highland area - Groundwater Basin"	141.44904679	"5-87"	17	261	324.470588235294	188.310620268434	126.117647058824	104.440103859186	889.402449040596	-187.202664518736	6	8	198.833333333333	112.113186854476	535.172893896762	49.7312489507845	"different"	"shallower"	"yes"
"Hgb-5-88"	"STONY GORGE RESERVOIR HIGHLANDS"	"Highland area - Groundwater Basin"	280.664008596	"5-88"	38	147	166.184210526316	93.9153889652544	101.842105263158	37.9028105039287	447.930377422079	-11.8663262486282	1	1	160	NA	610	30.6389959182088	"different"	"deeper"	"no"
"Hgb-5-89"	"SQUAW FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	29.8048203583	"5-89"	1	1	192	NA	192	NA	642	-258	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-9"	"INDIAN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	1231.95616355	"5-9"	119	1039	230.689075630252	133.903123841686	120.243697478992	88.8293895466458	632.398447155312	-146.244471160946	9	16	302.222222222222	154.982077816903	767.16845567293	19.2588161730997	"different"	"deeper"	"no"
"Hgb-5-90"	"FUNKS CREEK HIGHLANDS"	"Highland area - Groundwater Basin"	114.938893481	"5-90"	10	20	130.9	61.6773864556533	105.7	51.6872002208155	315.93215936696	-49.3616006624464	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-91"	"ANTELOPE CREEK HIGHLANDS"	"Highland area - Groundwater Basin"	77.8159271565	"5-91"	4	12	124.75	34.2089169661946	69.75	52.5507691031571	227.376750898584	-87.9023073094714	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-92"	"BLANCHARD VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	108.474046023	"5-92"	14	14	127.357142857143	57.3995539286569	127.357142857143	57.3995539286569	299.555804643114	-44.8415189288278	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-93"	"NORTH FORK CACHE CREEK HIGHLANDS"	"Highland area - Groundwater Basin"	306.028289639	"5-93"	10	20	151.6	60.8736396151898	122.8	70.6238864218993	334.220918845569	-89.0716592656979	1	1	200	NA	650	64.1683335738932	"different"	"deeper"	"no"
"Hgb-5-94"	"MIDDLE CREEK HIGHLANDS"	"Highland area - Groundwater Basin"	110.370672368	"5-94"	12	72	232.5	101.620953458518	106.25	102.577797526826	537.362860375552	-201.483392580478	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-5-95"	"MEADOW VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	139.355745138	"5-95"	17	320	168.058823529412	90.9529209180739	101.352941176471	65.9175063777357	440.917586283634	-96.3995779567365	2	3	168	16.9705627484771	618	33.445929316908	"different"	"deeper"	"no"
"Hgb-6-1"	"SURPRISE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	826.001838825	"6-1"	42	116	312.928571428571	179.21664133003	265.928571428571	193.607648616441	850.578495418662	-314.894374420753	1	1	147	NA	597	35.0348525100635	"different"	"shallower"	"yes"
"Hgb-6-10"	"ADOBE LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	538.296361113	"6-10"	6	7	208.5	79.7966164696223	208.5	79.7966164696223	447.889849408867	-30.889849408867	2	3	240	56.5685424949238	690	42.55423329717	"different"	"deeper"	"no"
"Hgb-6-100"	"SECRET VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	506.786999291	"6-100"	8	13	341.875	220.350653991055	262.25	238.197846937613	1002.92696197317	-452.343540812838	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-101"	"BULL FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	445.236648126	"6-101"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-104"	"LONG VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	173.639088437	"6-104"	17	48	239.529411764706	138.563666615323	178.235294117647	133.641558567949	655.220411610675	-222.6893815862	1	3	200	NA	650	0.799927976031656	"same"	"shallower"	"yes"
"Hgb-6-105"	"SLINKARD VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	53.7568345173	"6-105"	1	1	100	NA	100	NA	550	-350	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-106"	"LITTLE ANTELOPE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	22.4507043265	"6-106"	4	99	462.5	209.145085208012	52	25.086516962969	1089.93525562404	-23.2595508889071	1	3	250	NA	700	43.5697609060268	"different"	"shallower"	"yes"
"Hgb-6-107"	"SWEETWATER FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	124.740581252	"6-107"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-11"	"LONG VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	670.496918507	"6-11"	37	155	275.837837837838	159.52473049543	208.783783783784	133.761631921019	754.412029324129	-192.501111979273	27	50	408.481481481481	215.401480312457	1054.68592241885	33.1959795549405	"different"	"deeper"	"no"
"Hgb-6-12"	"OWENS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	4321.14228449	"6-12"	130	637	289.492307692308	198.437393565769	202.253846153846	175.170893813316	884.804488389615	-323.258835286102	41	64	305.146341463415	284.539062430417	1158.76352875466	26.8118347974427	"different"	"deeper"	"no"
"Hgb-6-13"	"BLACK SPRINGS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	165.123135316	"6-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-14"	"FISH LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	351.315237102	"6-14"	1	1	155	NA	155	NA	605	-295	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-15"	"DEEP SPRINGS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	392.706089743	"6-15"	3	5	239.666666666667	76.5528140131591	239.666666666667	76.5528140131591	469.325108706144	10.0082246271893	2	3	285	106.066017177982	735	44.1201282566103	"different"	"deeper"	"no"
"Hgb-6-16"	"EUREKA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	832.968164973	"6-16"	1	3	304	NA	304	NA	754	-146	1	2	360	NA	810	7.16112531969309	"same"	"deeper"	"yes"
"Hgb-6-17"	"SALINE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	928.593905757	"6-17"	3	3	243.333333333333	148.288008056395	243.333333333333	148.288008056395	688.197357502517	-201.53069083585	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-18"	"DEATH VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	3493.55525841	"6-18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-19"	"WINGATE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	249.69050363	"6-19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-2"	"MADELINE PLAINS HIGHLANDS"	"Highland area - Groundwater Basin"	1138.94828464	"6-2"	37	62	282.189189189189	223.605908021461	214.567567567568	154.334150563088	953.006913253572	-248.434884121698	2	2	382.5	159.099025766973	832.5	13.4983418276419	"different"	"shallower"	"yes"
"Hgb-6-20"	"MIDDLE AMARGOSA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	767.419223106	"6-20"	3	29	353.333333333333	155.349069303081	198.333333333333	174.666348600219	819.380541242575	-325.665712467325	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-21"	"LOWER KINGSTON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	277.614049734	"6-21"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-22"	"UPPER KINGSTON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	402.908801534	"6-22"	1	1	100	NA	100	NA	550	-350	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-23"	"RIGGS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	246.658268971	"6-23"	1	1	80	NA	80	NA	530	-370	1	1	340	NA	790	39.3939393939394	"different"	"deeper"	"no"
"Hgb-6-24"	"RED PASS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	148.03079774	"6-24"	1	1	280	NA	280	NA	730	-170	1	1	803	NA	1253	52.7483610690872	"different"	"deeper"	"no"
"Hgb-6-25"	"BICYCLE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	189.21747943	"6-25"	NA	NA	NA	NA	NA	NA	NA	NA	1	1	803	NA	1253	NA	NA	NA	NA
"Hgb-6-26"	"AVAWATZ VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	83.3010529959	"6-26"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-27"	"LEACH VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	187.759070859	"6-27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-28"	"PAHRUMP VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	129.880339186	"6-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-29"	"MESQUITE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	177.767668211	"6-29"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-3"	"WILLOW CREEK VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	589.954534871	"6-3"	47	685	201.489361702128	139.35408019493	139.851063829787	112.623647745278	619.551602286918	-198.019879406045	5	9	192.4	117.655429114002	545.366287342007	12.7365740719361	"different"	"shallower"	"yes"
"Hgb-6-30"	"IVANPAH VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	327.314761016	"6-30"	1	3	800	NA	640	NA	1250	190	2	2	727.5	243.951839509359	1177.5	5.97322348094748	"same"	"shallower"	"yes"
"Hgb-6-31"	"KELSO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	556.286324256	"6-31"	7	10	426.571428571429	155.677933720932	372.285714285714	112.974501969418	893.605229734226	33.3622083774594	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-32"	"BROADWELL VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	241.617943228	"6-32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-33"	"SODA LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	840.879765637	"6-33"	4	4	243.5	106.737996983267	243.5	106.737996983267	563.713990949802	-76.7139909498022	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-34"	"SILVER LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	88.066420567	"6-34"	1	1	80	NA	80	NA	530	-370	1	1	340	NA	790	39.3939393939394	"different"	"deeper"	"no"
"Hgb-6-35"	"CRONISE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	150.546486822	"6-35"	1	1	160	NA	160	NA	610	-290	1	1	850	NA	1300	72.2513089005236	"different"	"deeper"	"no"
"Hgb-6-36"	"LANGFORD VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	66.0739480834	"6-36"	NA	NA	NA	NA	NA	NA	NA	NA	1	1	550	NA	1000	NA	NA	NA	NA
"Hgb-6-37"	"COYOTE LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	290.199675748	"6-37"	1	2	400	NA	393	NA	850	-57	2	4	358.5	146.371103705615	808.5	5.00452215857703	"same"	"shallower"	"yes"
"Hgb-6-38"	"CAVES CANYON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	75.6357305729	"6-38"	2	8	332.5	45.9619407771256	191.5	82.7314933988261	782.5	-258.5	1	1	300	NA	750	4.24143556280587	"same"	"shallower"	"yes"
"Hgb-6-4"	"HONEY LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	1705.43635558	"6-4"	214	1436	299.098130841121	180.51185620682	151.588785046729	106.889654239751	840.633699461581	-169.080177672524	9	10	450.888888888889	275.476153434578	1277.31734919262	41.23642517692	"different"	"deeper"	"no"
"Hgb-6-40"	"LOWER MOJAVE RIVER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	572.924786402	"6-40"	38	343	267.842105263158	118.503170516552	156.631578947368	92.3027981341058	623.351616812815	-120.276815454949	14	40	304.785714285714	138.196726317359	719.375893237793	14.3028687066013	"different"	"deeper"	"no"
"Hgb-6-41"	"MIDDLE MOJAVE RIVER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	351.617118877	"6-41"	25	48	331	189.353285333703	295.04	210.815970299532	899.059856001108	-337.407910898597	3	6	319.666666666667	116.577585038177	669.399421781197	29.284845003389	"different"	"shallower"	"yes"
"Hgb-6-42"	"UPPER MOJAVE RIVER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	870.068542287	"6-42"	144	953	402.395833333333	182.626801192996	240.006944444444	140.993601825165	950.276236912321	-182.973861031051	93	250	429.677419354839	202.550163474885	1037.32790977949	8.75945776346488	"same"	"deeper"	"yes"
"Hgb-6-43"	"EL MIRAGE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	94.5523894245	"6-43"	35	112	420.371428571429	199.121465400376	321.228571428571	183.657623552837	1017.73582477256	-229.74429922994	6	20	486.833333333333	344.44820607265	1520.17795155128	39.5948933699797	"different"	"deeper"	"no"
"Hgb-6-44"	"ANTELOPE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	1700.49818284	"6-44"	299	1468	441.083612040134	200.124683531846	251.943143812709	150.880681261727	1041.45766263567	-200.698899972471	35	46	341	179.890653061307	880.671959183921	16.729954278478	"different"	"shallower"	"yes"
"Hgb-6-45"	"TEHACHAPI VALLEY EAST HIGHLANDS"	"Highland area - Groundwater Basin"	154.640642668	"6-45"	44	282	468.886363636364	140.34777666346	294.613636363636	135.374281489487	889.929693626742	-111.509208104825	4	5	312.5	149.580524579015	761.241573737045	15.5874950628419	"different"	"shallower"	"yes"
"Hgb-6-46"	"FREMONT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	914.389275984	"6-46"	47	117	371.148936170213	123.821396395637	309.340425531915	146.743680198078	742.613125357123	-130.89061506232	4	5	360	123.623083065691	730.869249197072	1.59403008313608	"same"	"shallower"	"yes"
"Hgb-6-47"	"HARPER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	565.567083368	"6-47"	26	107	308.269230769231	161.990507794082	238.461538461538	174.06647713313	794.240754151477	-283.737892937851	2	2	177.5	53.0330085889911	627.5	23.4558591170148	"different"	"shallower"	"yes"
"Hgb-6-48"	"GOLDSTONE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	161.829245158	"6-48"	1	1	530	NA	530	NA	980	80	1	1	400	NA	850	14.207650273224	"different"	"shallower"	"yes"
"Hgb-6-49"	"SUPERIOR VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	387.115464304	"6-49"	3	6	570	36.0555127546399	510	101.488915650922	678.16653826392	205.533253047233	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-5"	"TAHOE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	459.157450574	"6-5"	70	477	211.014285714286	131.927680326908	119.014285714286	114.356104487432	606.797326695011	-224.054027748009	38	66	380.078947368421	242.29648819877	1106.96841196473	58.3709983210285	"different"	"deeper"	"no"
"Hgb-6-50"	"CUDDEBACK VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	250.121838503	"6-50"	2	3	380	98.9949493661167	380	98.9949493661167	830	-70	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-51"	"PILOT KNOB VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	390.675840714	"6-51"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-52"	"SEARLES VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	524.623374804	"6-52"	5	13	315.2	117.621001526088	218.6	104.970472038569	668.063004578264	-96.311416115707	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-53"	"SALT WELLS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	44.4668588274	"6-53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-54"	"INDIAN WELLS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	1101.43079006	"6-54"	21	46	319.666666666667	155.769166824931	282.238095238095	157.720925929917	786.974167141461	-190.924682551657	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-55"	"COSO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	405.375796668	"6-55"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-56"	"ROSE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	319.885896076	"6-56"	2	2	253.5	188.797510576808	253.5	188.797510576808	703.5	-196.5	1	1	218	NA	668	5.17681370761939	"same"	"shallower"	"yes"
"Hgb-6-57"	"DARWIN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	269.445070398	"6-57"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-58"	"PANAMINT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	1261.71488448	"6-58"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-6"	"CARSON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	279.452468972	"6-6"	27	136	344.37037037037	168.922182390898	213.851851851852	158.412728631864	851.136917543063	-261.38633404374	8	14	215.5	105.421602557134	531.764807671402	46.1886920883163	"different"	"shallower"	"yes"
"Hgb-6-61"	"CAMEO AREA HIGHLANDS"	"Highland area - Groundwater Basin"	158.210372172	"6-61"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-62"	"RACE TRACK VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	210.915747599	"6-62"	1	1	306	NA	306	NA	756	-144	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-63"	"HIDDEN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	118.442421668	"6-63"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-64"	"MARBLE CANYON AREA HIGHLANDS"	"Highland area - Groundwater Basin"	195.536300742	"6-64"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-65"	"COTTONWOOD SPRING AREA HIGHLANDS"	"Highland area - Groundwater Basin"	57.2577550219	"6-65"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-66"	"LEE FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	104.324455485	"6-66"	3	3	83.6666666666667	24.9064917909635	83.6666666666667	24.9064917909635	158.386142039557	8.9471912937761	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-67"	"MARTIS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	798.486001504	"6-67"	78	411	389.051282051282	267.308222184963	204.717948717949	186.377908049008	1190.97594860617	-354.415775429076	35	60	389.2	293.717831780575	1270.35349534173	6.4499733614071	"same"	"deeper"	"yes"
"Hgb-6-68"	"SANTA ROSA FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	101.599470802	"6-68"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-69"	"KELSO LANDER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	52.8742406092	"6-69"	5	13	284	190.604302155014	151	76.9252884297485	855.812906465043	-79.7758652892455	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-7"	"ANTELOPE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	791.096343108	"6-7"	34	266	303.941176470588	197.425235741698	161.529411764706	157.420732394187	896.216883695681	-310.732785417856	5	17	304	71.8853253453026	519.655976035908	53.1913448402647	"different"	"shallower"	"yes"
"Hgb-6-70"	"CACTUS FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	84.7838344883	"6-70"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-71"	"LOST LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	99.8443714988	"6-71"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-72"	"COLES FLAT HIGHLANDS"	"Highland area - Groundwater Basin"	19.621954151	"6-72"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-73"	"WILD HORSE MESA AREA HIGHLANDS"	"Highland area - Groundwater Basin"	43.3137645956	"6-73"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-74"	"HARRISBURG FLATS HIGHLANDS"	"Highland area - Groundwater Basin"	62.5146113904	"6-74"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-75"	"WILDROSE CANYON HIGHLANDS"	"Highland area - Groundwater Basin"	44.5036275399	"6-75"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-76"	"BROWN MOUNTAIN VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	100.840172104	"6-76"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-77"	"GRASS VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	25.9330263025	"6-77"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-78"	"DENNING SPRING VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	38.1864067416	"6-78"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-79"	"CALIFORNIA VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	115.511916523	"6-79"	1	1	400	NA	400	NA	850	-50	NA	NA	NA	NA	NA	NA	NA	NA	"yes"
"Hgb-6-8"	"BRIDGEPORT VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	801.858496692	"6-8"	31	79	209.483870967742	106.317722250414	162.032258064516	96.870526605006	528.437037718983	-128.579321750502	5	9	196.2	36.6019125183371	306.005737555011	53.3125354440118	"different"	"shallower"	"yes"
"Hgb-6-80"	"MIDDLE PARK CANYON HIGHLANDS"	"Highland area - Groundwater Basin"	5.40410446908	"6-80"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-81"	"BUTTE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	44.7036448876	"6-81"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-82"	"SPRING CANYON VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	69.5832342443	"6-82"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-84"	"GREENWATER VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	172.787542354	"6-84"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-85"	"GOLD VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	36.1472987779	"6-85"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-86"	"RHODES HILL AREA HIGHLANDS"	"Highland area - Groundwater Basin"	109.33143357	"6-86"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-88"	"OWL LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	96.8128971832	"6-88"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-89"	"KANE WASH AREA HIGHLANDS"	"Highland area - Groundwater Basin"	37.2038685086	"6-89"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-9"	"MONO VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	1092.23286254	"6-9"	19	27	254.736842105263	173.542131325593	216.842105263158	163.9740030743	775.363236082041	-275.079903959742	13	15	185.307692307692	170.751956853299	697.563562867588	10.5639565075376	"different"	"shallower"	"yes"
"Hgb-6-90"	"CADY FAULT AREA HIGHLANDS"	"Highland area - Groundwater Basin"	30.6929031517	"6-90"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-91"	"COW HEAD LAKE VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	36.9824008145	"6-91"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Hgb-6-92"	"PINE CREEK VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	243.595116884	"6-92"	1	1	64	NA	64	NA	514	-386	2	3	65.5	3.53553390593274	515.5	0.291403593977659	"same"	"deeper"	"yes"
"Hgb-6-93"	"HARVEY VALLEY HIGHLANDS"	"Highland area - Groundwater Basin"	85.8147939007	"6-93"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
